timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T20:48:35.834694,60.6,59.4,27.9,2400.02048,0.8438,0x0
2026-02-03T20:48:36.856452,58.95,59.5,28.1,2400.027136,0.8438,0x0
2026-02-03T20:48:37.878196,60.05,62.0,28.0,2400.023808,0.8438,0x0
2026-02-03T20:48:38.897862,60.6,58.2,27.9,2400.02048,0.8438,0x0
2026-02-03T20:48:39.919162,60.05,58.5,28.0,2400.03712,0.8438,0x0
2026-02-03T20:48:40.947128,60.05,63.0,28.0,2400.030464,0.8438,0x0
2026-02-03T20:48:41.967114,59.5,62.8,27.8,2400.023808,0.8438,0x0
2026-02-03T20:48:42.988412,60.6,60.1,27.9,2400.030464,0.8438,0x0
2026-02-03T20:48:44.017834,58.95,70.2,27.9,2400.02048,0.8438,0x0
2026-02-03T20:48:45.042044,60.6,63.3,28.2,2400.030464,0.8438,0x0
2026-02-03T20:48:46.067241,60.6,58.8,28.4,2400.02048,0.8438,0x0
2026-02-03T20:48:47.096026,60.05,57.7,28.5,2400.03712,0.8438,0x0
2026-02-03T20:48:48.117916,60.05,57.0,28.4,2400.030464,0.8438,0x0
2026-02-03T20:48:49.142865,59.5,58.4,28.4,2400.023808,0.8438,0x0
2026-02-03T20:48:50.162044,59.5,59.5,28.3,2400.017408,0.8438,0x0
2026-02-03T20:48:51.179319,60.6,63.0,28.3,2400.030464,0.8438,0x0
2026-02-03T20:48:52.207679,59.5,60.0,28.0,2400.03712,0.8438,0x0
2026-02-03T20:48:53.232180,60.05,60.2,28.1,2400.017408,0.8438,0x0
2026-02-03T20:48:54.252654,58.95,59.4,28.3,2400.027136,0.8438,0x0
2026-02-03T20:48:55.275275,61.15,58.3,28.2,2400.033792,0.8438,0x0
2026-02-03T20:48:56.294655,60.05,68.3,28.3,2400.033792,0.8438,0x0
2026-02-03T20:48:57.323411,60.05,59.9,27.9,2400.03712,0.8438,0x0
2026-02-03T20:48:58.343631,60.05,61.3,28.1,2400.027136,0.8438,0x0
2026-02-03T20:48:59.364282,60.05,58.9,28.3,2400.017408,0.8438,0x0
2026-02-03T20:49:00.385222,60.6,58.0,28.2,2400.017408,0.8438,0x0
2026-02-03T20:49:01.407277,61.15,59.3,28.0,2400.027136,0.8438,0x0
2026-02-03T20:49:02.430047,60.05,59.7,28.0,2400.030464,0.8438,0x0
2026-02-03T20:49:03.451860,60.6,58.7,27.8,2400.030464,0.8438,0x0
2026-02-03T20:49:04.473031,59.5,59.7,27.9,2400.02048,0.8438,0x0
2026-02-03T20:49:05.507771,60.6,60.2,28.0,2400.033792,0.8438,0x0
2026-02-03T20:49:06.531802,58.4,60.4,28.3,2400.033792,0.8438,0x0
2026-02-03T20:49:07.549989,59.5,57.9,28.4,2400.030464,0.8438,0x0
2026-02-03T20:49:08.580170,60.05,57.9,28.1,2400.02048,0.8438,0x0
